2.6227 12.6281 -11.7727
2.6757 12.3341 -12.7271
2.5533 11.8300 -13.5820
3.2887 11.1998 -13.8313
2.3905 11.6018 -13.6532
2.5463 11.6126 -12.6655
3.2047 11.2836 -13.3424
3.2014 10.4943 -12.7284
2.6324 10.1570 -11.9783
2.1036 9.5458 -12.5672
1.1416 9.3329 -12.7378
0.4167 9.2110 -13.4159
-0.0734 9.2150 -12.5443
-0.7905 8.6945 -13.0078
-1.0343 8.7806 -12.0418
-1.5887 8.7679 -12.8740
-1.7280 7.8588 -13.2665
-1.6930 7.3886 -12.3846
-1.4289 7.8187 -11.5214
-2.3822 8.0584 -11.3378
-2.6104 8.9862 -11.6330
-3.5200 8.5725 -11.6704
-4.1087 8.0680 -12.3019
-3.2436 8.2428 -12.7720
-3.2833 7.9824 -13.7366
-2.4599 7.5579 -13.3599
-1.8607 6.9782 -12.8077
-2.5367 7.6963 -12.6422
-3.0900 7.6484 -13.4739
-3.4590 8.5688 -13.3454
-3.6036 7.6688 -12.9342
-2.6808 7.3045 -12.8086
-2.6755 7.3266 -11.8089
-3.3016 6.6733 -12.2346
-4.1070 6.8565 -11.6710
-5.0415 6.8611 -11.3149
-4.4528 6.1243 -10.9823
-4.9348 5.5037 -11.6009
-5.6597 6.1900 -11.6597
-6.3534 5.5070 -11.8885
-6.2192 5.2011 -10.9459
-5.9453 4.2793 -11.2203
-6.2725 3.5994 -10.5641
-5.4531 3.8570 -11.0763
-5.6554 3.1708 -10.3776
-6.3533 2.5523 -10.0165
-6.2355 2.3849 -9.0377
-6.9458 2.7944 -8.4652
-6.2481 2.0856 -8.5692
-6.6977 2.5027 -9.3591
-6.4805 3.0939 -10.1357
-5.8767 2.3599 -10.4466
-5.3354 2.7202 -9.6869
-4.6283 2.9759 -10.3461
-4.5350 3.4428 -9.4667
-3.7848 4.0489 -9.7309
-3.7795 3.2948 -10.3877
-4.0265 3.8941 -9.6262
-3.7432 4.6451 -10.2227
-4.4491 5.3198 -10.4384
-3.9638 4.9825 -9.6317
-3.9961 4.9508 -8.6327
-4.5097 5.7386 -8.9726
-4.1798 6.1523 -9.8212
-3.6196 5.4824 -9.3338
-4.2159 4.7534 -9.6700
-3.9644 5.6353 -10.0689
-3.8975 6.5034 -10.5607
-4.5184 6.3537 -11.3301
-5.2840 6.9899 -11.4257
-5.1226 7.5488 -10.6123
-5.7042 7.6002 -11.4242
-5.0222 8.3163 -11.5725
-5.7643 8.0685 -10.9497
-6.0166 7.1522 -10.6387
-5.5076 7.2417 -11.4948
-5.0621 8.1279 -11.3672
-5.7209 8.7082 -10.8884
-5.5897 7.9764 -11.5571
-6.0775 8.6198 -10.9672
-7.0194 8.6580 -11.3011
-7.4540 8.1091 -12.0151
-7.0975 8.8360 -12.6021
-6.5912 8.2822 -11.9411
-6.4477 7.8960 -12.8523
-6.7577 7.0979 -13.3689
-6.9689 6.5008 -12.5951
-6.9338 6.7260 -13.5688
-6.0777 6.2454 -13.7588
-5.6123 6.4315 -14.6240
-5.9520 7.1034 -13.9658
-5.5461 6.6923 -13.1495
-6.0926 7.4757 -13.4455
-5.3194 8.1065 -13.5099
-5.5279 8.8153 -14.1838
-5.1050 9.3383 -13.4438
-4.3313 9.2960 -14.0759
-4.7951 9.1877 -13.1966
-5.4309 9.4595 -12.4742
-6.1777 10.1082 -12.6211
-5.8231 9.1965 -12.8290
-4.9945 8.6372 -12.8486
-4.1129 8.8562 -12.4303
-4.3306 7.9908 -11.9790
-3.8324 8.8569 -11.9375
-4.6644 8.3198 -12.0763
-4.1600 8.7011 -11.3016
-4.4297 9.4115 -10.6516
-4.6832 10.0221 -9.9013
-5.2383 9.2096 -10.0798
-5.6928 9.7777 -9.3937
-6.1345 9.1486 -8.7541
-5.4734 8.7414 -9.3844
-4.6754 9.1095 -9.8614
-4.7094 8.7239 -10.7834
-4.4270 8.3796 -11.6788
-5.1491 7.9972 -12.2554
-5.2462 7.5793 -11.3521
-4.4925 7.4766 -12.0013
-3.7482 6.9563 -11.5826
-2.9120 6.5912 -11.1735
-2.9110 7.5875 -11.2587
-2.4622 6.7603 -10.9207
-2.2132 7.4967 -11.5497
-2.3882 6.9593 -10.7247
-3.1523 6.6031 -11.2625
-2.7196 5.8429 -11.7470
-3.3212 6.5258 -11.3328
-3.9214 7.1132 -11.8758
-4.4035 7.0362 -12.7485
-4.5340 7.0144 -11.7573
-4.1375 7.7186 -12.3463
-4.3316 7.0480 -13.0623
-3.5682 7.5508 -13.4677
-3.1763 7.2257 -14.3284
-3.8073 8.0003 -14.2861
-4.7127 7.9174 -14.7025
-5.4236 8.1828 -14.0512
-6.1422 7.8579 -13.4364
-5.2970 7.3547 -13.6166
-6.2372 7.1153 -13.8591
-6.2988 8.0043 -14.3128
